order_id,date,vendor,item_num,item_name,item_asin,item_qty,item_unit_price,item_vat_rate,item_vat_amount,item_total,item_category,order_subtotal,order_tax,order_total,has_pdf,pdf_file
402-0653128-0564303,2021-11-11,shenzhenshishifangxingliankejiyouxiangongsi,1,"iMixCity Suéter de Punto de Cuello Alto Informal para Mujer, suéteres Gruesos Sueltos de Retazos de ",B08JG6XKX6,1,19.99,0,0,29.98,Otros,19.99,0,29.98,yes,pdfs/20211112_Tax Invoice_402-0653128-0564303.pdf
402-1074947-5856314,2021-11-11,Amazon EU,1,"Lenor Suavizante lavadora concentrado, 320 lavados (8 x 40), lavanda y manzanilla, tamaño grande, fr",B08WY3PPT1,2,16.08,22,7.08,39.24,Alimentación,192.69,40.69,233.38,yes,pdfs/20211111_Tax Invoice_402-1074947-5856314.pdf
402-1074947-5856314,2021-11-11,Amazon EU,2,"Pikolin Home - Protector/cubre colchón acolchado impermeable, transpirable, hipoalergénico y extra s",B00PY8QKTI,1,32.87,21,6.9,39.77,Hogar,192.69,40.69,233.38,yes,pdfs/20211111_Tax Invoice_402-1074947-5856314.pdf
402-1074947-5856314,2021-11-11,Amazon EU,3,"KH-7 Sin Manchas - Máxima Eficacia, Elimina sin Esfuerzo las Manchas más Difíciles, Fórmula sin Lejí",B00U2R3J9A,1,3.13,21,0.66,3.79,Otros,192.69,40.69,233.38,yes,pdfs/20211111_Tax Invoice_402-1074947-5856314.pdf
402-1074947-5856314,2021-11-11,Amazon EU,4,"Mery Cepillo de Cocina, Gris Oscuro, Medidas: 27 x 6 x 3,8 cm",B08DV8MZ82,1,1.64,21,0.35,1.99,Hogar,192.69,40.69,233.38,yes,pdfs/20211111_Tax Invoice_402-1074947-5856314.pdf
402-1074947-5856314,2021-11-11,Amazon EU,5,"Perlan Cuidado 3D Detergente para Lana y Ropa Delicada, 750ml",B00UCC1NM0,1,5.76,21,1.21,6.97,Ropa/Calzado,192.69,40.69,233.38,yes,pdfs/20211111_Tax Invoice_402-1074947-5856314.pdf
402-1074947-5856314,2021-11-11,Amazon EU,6,"Dr Beckmann El Mago Quitamanchas, 50 ml",B00U2R3Y7M,1,8.26,21,1.73,9.99,Limpieza,192.69,40.69,233.38,yes,pdfs/20211111_Tax Invoice_402-1074947-5856314.pdf
402-1074947-5856314,2021-11-11,Amazon EU,7,"4 esponjas de limpieza de platos, lindas esponjas de cocina engrosadas en forma de fruta, multifunci",B08B8BK89T,1,6.66,20,1.33,7.99,Alimentación,192.69,40.69,233.38,yes,pdfs/20211111_Tax Invoice_402-1074947-5856314.pdf
402-1074947-5856314,2021-11-11,Amazon EU,8,"Vanish Oxi Advance - Quitamanchas y blanqueador para ropa blanca, en gel, sin lejía - 1600 ml",B08C8CHY1M,1,7.02,21,1.47,8.49,Ropa/Calzado,192.69,40.69,233.38,yes,pdfs/20211111_Tax Invoice_402-1074947-5856314.pdf
402-1074947-5856314,2021-11-11,Amazon EU,9,"Vileda Turbo - Juego completo 3 en 1 de fregona con mango telescópico y articulación de 360°, longit",B08Z9C24G1,1,26.37,21,5.54,31.91,Hogar,192.69,40.69,233.38,yes,pdfs/20211111_Tax Invoice_402-1074947-5856314.pdf
402-1074947-5856314,2021-11-11,Amazon EU,10,DOMESTOS Gel javel 100% désinfectant original - 1L,B00WCR8T4I,2,18.33,20,7.34,44,Bebidas,192.69,40.69,233.38,yes,pdfs/20211111_Tax Invoice_402-1074947-5856314.pdf
402-1074947-5856314,2021-11-11,Amazon EU,11,"Lenor Suavizante lavadora concentrado, 320 lavados (8 x 40), lavanda y manzanilla, tamaño grande, fr",B08WY3PPT1,2,16.08,22,7.08,39.24,Alimentación,192.69,40.69,233.38,yes,pdfs/20211111_Tax Invoice_402-1074947-5856314.pdf
402-3050898-2417925,2021-11-11,"Henan Kai Liao Network Technology Co., Ltd.",1,OtoñO E Invierno SuéTer con Hombros Descubiertos para Mujer SuéTer De Cuello Alto De Manga Larga De ,B09F9KRWHG,1,39.69,0,0,39.69,Libros,39.69,0,39.69,no,
402-5003154-1269126,2021-11-11,Amazon EU,1,"YUNDAI Suéter de punto de manga larga para mujer, con cuello alto, estilo murciélago, para invierno,",B095NSCKNF,1,26.96,0,0,32.62,Libros,26.96,0,32.62,yes,pdfs/20211112_Tax Invoice_402-5003154-1269126.pdf
402-6786763-8667533,2021-11-11,dongguanshizhiqixuandianzishangwuyouxiangongsi,1,Fawn/Fox Pijamas de Felpa Baby Girl Boy para El Hogar Lindo Suéter de Servicio a Domicilio + Pantalo,B09H4F3CR5,1,15.29,0,0,20.28,Ropa/Calzado,45.87,0,60.84,yes,pdfs/20211112_Tax Invoice_402-6786763-8667533.pdf
402-6786763-8667533,2021-11-11,dongguanshizhiqixuandianzishangwuyouxiangongsi,2,Fawn/Fox Pijamas de Felpa Baby Girl Boy para El Hogar Lindo Suéter de Servicio a Domicilio + Pantalo,B09H4F9JYB,1,15.29,0,0,20.28,Ropa/Calzado,45.87,0,60.84,yes,pdfs/20211112_Tax Invoice_402-6786763-8667533.pdf
402-6786763-8667533,2021-11-11,dongguanshizhiqixuandianzishangwuyouxiangongsi,3,Fawn/Fox Pijamas de Felpa Baby Girl Boy para El Hogar Lindo Suéter de Servicio a Domicilio + Pantalo,B09H4DCZKG,1,15.29,0,0,20.28,Ropa/Calzado,45.87,0,60.84,yes,pdfs/20211112_Tax Invoice_402-6786763-8667533.pdf
402-7952705-8570713,2021-11-11,XiaoYiShiLanLanMeiLiFuZhuangDian,1,"KeYIlowys OtoñO E Invierno, Suelto, Ropa Interior, Cuello Alto, Moda, Estilo Extranjero, Camisa De F",B09F9L7MGP,1,32.98,0,0,39.97,Ropa/Calzado,32.98,0,39.97,no,
402-8241220-4233927,2021-11-11,haininghengcuanyuanmaoyiyouxiangongsi,1,HINK Conjunto de trajes para niñas de 4-5 años suéter de cuello alto de punto para bebés y niños peq,B09JWGRSV7,1,5.79,0,0,21.78,Bebés,17.37,0,65.34,no,
402-8241220-4233927,2021-11-11,haininghengcuanyuanmaoyiyouxiangongsi,2,HINK Conjunto de trajes para niñas de 4-5 años suéter de cuello alto de punto para bebés y niños peq,B09JWHGQMS,1,5.79,0,0,21.78,Bebés,17.37,0,65.34,no,
402-8241220-4233927,2021-11-11,haininghengcuanyuanmaoyiyouxiangongsi,3,HINK Conjunto de trajes para niñas de 5-6 años suéter de cuello alto de punto para bebés y niños peq,B09JWFTW6H,1,5.79,0,0,21.78,Bebés,17.37,0,65.34,no,
402-9339952-5344350,2021-11-11,shenzhenshi yisuiling wangluokeji youxiangongsi,1,Dilicwa Unisex bebé Tejida suéter Cuello Alto Sudadera Jumper niños Escolar Top clásico suéter Pullo,B07XQ83KYN,1,13.39,0,0,17.38,Ropa/Calzado,13.39,0,17.38,no,
402-4012655-1390759,2021-11-10,STELLAFTI,1,"Crocs LiteRide Flip Unisex Adulta Flip-Flop, Negro (Black), 39/40 EU",B07DFJHJK3,1,107.34,0,0,127.33,Ropa/Calzado,107.34,0,127.33,yes,pdfs/20211112_Tax Invoice_402-4012655-1390759.pdf
408-1574728-9607519,2021-11-08,taiyuanshixinhhualingqumaileduobaihuojingxiaobu,1,"LXXL Regadera Regadera, Botella de Spray for Plantas de la casa de jardín Flores de rociado Ajustabl",B09K595YY9,1,35,0,0,35,Plantas,35,0,35,no,
408-3025625-7183518,2021-11-08,shenzhenshi longgangqu manman maoyishanghang,1,Q.KIM Camiseta Divertido Estampada de Sin Mangas/Manga Corta/Manga Larga premamá para Mujer Embarazo,B07CBJFTJ7,1,16.95,0,0,19.94,Ropa/Calzado,16.95,0,19.94,no,
408-4696148-4699538,2021-11-08,Nanchang Cross-Border Technology Co. Ltd.,1,Invierno Zuecos para Niños Pelusa Forro Pantuflas Zapatillas de Estar por Casa Niña Cálidas Zapatos ,B09F9CKKNP,1,17.64,19,3.35,20.99,Ropa/Calzado,129.14,15.77,144.91,yes,pdfs/20211109_Tax Invoice_408-4696148-4699538.pdf
408-4696148-4699538,2021-11-08,Nanchang Cross-Border Technology Co. Ltd.,2,"MAMALICIOUS Mlbelma Sweat Pants A. Pantaln de Vestir, Estate Blue, M para Mujer",B08RNBDKFF,1,23.21,19,4.41,27.62,Alimentación,129.14,15.77,144.91,yes,pdfs/20211109_Tax Invoice_408-4696148-4699538.pdf
408-4696148-4699538,2021-11-08,Nanchang Cross-Border Technology Co. Ltd.,3,Guyarns Zapatillas de Estar por Casa para Niñas Niños Invierno Zapatillas de Interior Casa Caliente ,B08HDHP6K6,1,18.89,0,0,18.89,Ropa/Calzado,129.14,15.77,144.91,yes,pdfs/20211109_Tax Invoice_408-4696148-4699538.pdf
408-4696148-4699538,2021-11-08,Nanchang Cross-Border Technology Co. Ltd.,4,JENJON Mujer Premamá Vestido Elegant Maternidad Foto Shoot Maxi Ropa Vestido de Fiesta Ceremonia Man,B08Z3C8WRV,1,33.99,0,0,33.99,Ropa/Calzado,129.14,15.77,144.91,yes,pdfs/20211109_Tax Invoice_408-4696148-4699538.pdf
408-4696148-4699538,2021-11-08,Nanchang Cross-Border Technology Co. Ltd.,5,Regadera Con Mini Herramientas De Jardinería Pico Largo Y Botella De Spray De Niebla Fina Con Gatill,B095WCTF8T,1,13.11,22,2.88,15.99,Plantas,129.14,15.77,144.91,yes,pdfs/20211109_Tax Invoice_408-4696148-4699538.pdf
408-4696148-4699538,2021-11-08,Nanchang Cross-Border Technology Co. Ltd.,6,"MIXIN Zapatillas de botín cómodas para mujer con forro de piel sintética, zapatillas antideslizantes",B083XH3JYL,1,22.3,23,5.13,27.43,Ropa/Calzado,129.14,15.77,144.91,yes,pdfs/20211109_Tax Invoice_408-4696148-4699538.pdf
408-6743264-1631543,2021-11-08,shenzhenshiwudukejiyouxiangongsi,1,YANFANG Sudadera con Capucha para Mujer de Punto Invierno Casual de Color sólido con Cuello en v Man,B08VJGF3SX,1,11.99,0,0,17.98,Ropa/Calzado,11.99,0,17.98,no,
408-9133842-2817930,2021-11-08,Amazon EU,1,"FiiMoo Aerosol eléctrico, Botella de Spray electrico para Plantas y Flores, Regadera eléctrica para ",B0892KJ4JC,1,26.96,19,5.12,32.08,Plantas,26.96,5.12,32.08,yes,pdfs/20211109_Tax Invoice_408-9133842-2817930.pdf
408-9217507-9056343,2021-11-08,"Hangzhou Jiana Technology Co., Ltd.",1,Mujeres Irregular Slim Fit T Camisa Jersey Alta Baja Y Top De Manga Larga Camiseta Ejército Verde L,B07MZ26MYC,1,8.99,0,0,13.98,Ropa/Calzado,8.99,0,13.98,yes,pdfs/20211113_Tax Invoice_408-9217507-9056343.pdf
408-9987676-5519562,2021-11-08,huizhoushichuangshuangmaoyiyouxiangongsi,1,Suncolour Peto De Maternidad De Mezclilla Peto De Embarazo De Mezclilla De Maternidad Monos De Moda ,B094H24QMQ,1,25.99,0,0,32.99,Otros,25.99,0,32.99,no,
402-3532874-5399530,2021-11-08,Amazon EU,1,"Los comprimidos condroprotector perros para articulaciones Veddelholzer con MSM, harpagófito glucosa",B08B3VCGCH,2,29.95,0,0,59.9,Mascotas,331.6,37.52,364.9,yes,pdfs/20211108_Tax Invoice_402-3532874-5399530.pdf
402-3532874-5399530,2021-11-08,Amazon EU,2,Cosequin SE506114 Cuidado Cadera y Articulaciones Canino DS Msm Ha 250CPD,B07FFCB37S,1,90.86,10,9.09,99.95,Otros,331.6,37.52,364.9,yes,pdfs/20211108_Tax Invoice_402-3532874-5399530.pdf
402-3532874-5399530,2021-11-08,Amazon EU,3,"Cepillo de dientes para perros Bileumec, kit de cepillo de dientes para dedos (paquete de 4), cerdas",B09BRKY1QY,1,11.99,0,0,11.99,Alimentación,331.6,37.52,364.9,yes,pdfs/20211108_Tax Invoice_402-3532874-5399530.pdf
402-3532874-5399530,2021-11-08,Amazon EU,4,TRIXIE Pasta de Dientes Sabor a Ternera para Perros,B0183PB8LI,1,2.64,21,0.55,3.19,Alimentación,331.6,37.52,364.9,yes,pdfs/20211108_Tax Invoice_402-3532874-5399530.pdf
402-3532874-5399530,2021-11-08,Amazon EU,5,TRIXIE Pelota Rugby para Perros,B07XL48GY4,1,4.54,21,0.95,5.49,Mascotas,331.6,37.52,364.9,yes,pdfs/20211108_Tax Invoice_402-3532874-5399530.pdf
402-3532874-5399530,2021-11-08,Amazon EU,6,DEWEL 2pcs Pelota Perro Maticar Mascota Pet Ball Juguetes para Mascotas Elasticidad Diente Bola de L,B07FDY2PFQ,1,11.99,0,0,11.99,Alimentación,331.6,37.52,364.9,yes,pdfs/20211108_Tax Invoice_402-3532874-5399530.pdf
402-3532874-5399530,2021-11-08,Amazon EU,7,SGILE Comprobador de Cable de Red RJ45 Network Tool Kits Red Profesional Mantenimiento de la Computa,B06X1BKFY9,1,18.69,0,0,18.69,Deportes,331.6,37.52,364.9,yes,pdfs/20211108_Tax Invoice_402-3532874-5399530.pdf
402-3532874-5399530,2021-11-08,Amazon EU,8,"BenesserePet ArtyFlex Suplemento para articulaciones de perros y gatos 200gr, formulación especial q",B08CZX2RBF,1,34.3,22,6.62,36.7,Hogar,331.6,37.52,364.9,yes,pdfs/20211108_Tax Invoice_402-3532874-5399530.pdf
402-3532874-5399530,2021-11-08,Amazon EU,9,"AVANZONA Pelota para Perros, Pelota Goma de 5 Sentidos 8 CM, Vista, oído, Tacto, olfato, Gusto, Pelo",B08KNN4ZC5,1,11.56,21,2.43,13.99,Mascotas,331.6,37.52,364.9,yes,pdfs/20211108_Tax Invoice_402-3532874-5399530.pdf
402-3532874-5399530,2021-11-08,Amazon EU,10,"Vet's Best Pasta de Dientes para Perros, Limpieza de Dientes y Kit de Gel para el Cuidado Dental de ",B07QGBH7DN,1,9.17,21,1.93,11.1,Alimentación,331.6,37.52,364.9,yes,pdfs/20211108_Tax Invoice_402-3532874-5399530.pdf
402-3532874-5399530,2021-11-08,Amazon EU,11,Qwizl Juguete para Perro L naranja,B01N29SD5A,1,19.79,21,4.16,23.95,Alimentación,331.6,37.52,364.9,yes,pdfs/20211108_Tax Invoice_402-3532874-5399530.pdf
402-3532874-5399530,2021-11-08,Amazon EU,12,"Hama 116211 - Soporte para altavoces, negro",B00AJKQ4YC,1,56.17,21,11.79,67.96,Alimentación,331.6,37.52,364.9,yes,pdfs/20211108_Tax Invoice_402-3532874-5399530.pdf
402-7706021-5594718,2021-11-08,ShenzhenSHI youYEchuangkejiYOUxiangongsi,1,"Camiseta de Maternidad Ropa Premamá Manga Larga Estampado Navidad, Camisa Básica Clásico Pullover Bl",B09JG9CX4F,1,12.76,0,0,16.75,Ropa/Calzado,28.8,0,37.78,yes,pdfs/20211109_Tax Invoice_402-7706021-5594718.pdf
402-7706021-5594718,2021-11-08,ShenzhenSHI youYEchuangkejiYOUxiangongsi,2,Vestido para Embarazadas de Maternidad Maxi Largo Manga Corta Fotografía de Maternidad Mujeres Vesti,B09JGC4RJQ,1,16.04,0,0,21.03,Ropa/Calzado,28.8,0,37.78,yes,pdfs/20211109_Tax Invoice_402-7706021-5594718.pdf
402-1493578-1705910,2021-11-07,Eric Johann Buchholz,1,"Dyson V15 Detect - Aspiradora inalámbrica (incluye set de regalo), color amarillo y níquel",B09639GW1V,1,840.29,19,159.66,999.95,Hogar,840.29,159.66,999.95,no,
408-2823759-5293159,2021-11-04,Andres Eloy Martinez Mari,1,Natural Greatness - Natural Greatness Salmón Sensitive Medium & Large Ultra Premium - 468 - 12 Kg.,B008RS1MCW,2,56.13,10,11.22,123.48,Alimentación,112.26,11.22,123.48,yes,pdfs/20211105_Tax Invoice_408-2823759-5293159.pdf
402-9335906-7811545,2021-11-03,GUANGZHOUHAOJIONGWANGLUOKEJIYOUXIANGONGSI,1,"Irrigador Bucal Portatil Profesional - Irrigador Dental con 5 Boquillas 4 Modos, IPX7 Impermeable Li",B092M73PK1,1,37.99,0,0,37.99,Tecnología,37.99,0,37.99,no,
408-4317106-7939532,2021-11-02,Yiwushi Youli Dianzishangwu Shanghang,1,"YOUCAI Manta para Cama Manta de Piel Sintética Suave y Cálida Mantas para Cama, Sofá, Viaje, Manta I",B08NYKWNQD,1,50.59,0,0,56.58,Hogar,50.59,0,56.58,no,
408-7961577-8349911,2021-11-02,Torrex GmbH,1,Manta de aspecto de piel de cordero Gräfenstayn® - Varios tamaños y colores - Manta para la sala de ,B018QQ1G6G,1,32.19,0,0,32.19,Alimentación,96.57,14.8,111.37,yes,pdfs/20211103_Tax Invoice_408-7961577-8349911.pdf
408-7961577-8349911,2021-11-02,Torrex GmbH,2,Manta de aspecto de piel de cordero Gräfenstayn® - Varios tamaños y colores - Manta para la sala de ,B01M3R3TDV,2,32.19,23,14.8,79.18,Alimentación,96.57,14.8,111.37,yes,pdfs/20211103_Tax Invoice_408-7961577-8349911.pdf
408-0896287-6989139,2021-11-02,Amazon EU,1,"Damier Ropa de cama de 220 x 240, rojo, negro, bohemio, vintage, étnico, juego de ropa de cama de 3 ",B08LVWTYPD,1,31.04,19,5.9,36.94,Ropa/Calzado,31.04,5.9,36.94,yes,pdfs/20211103_Tax Invoice_408-0896287-6989139.pdf
408-1503296-3407568,2021-11-02,Amazon EU,1,"Juego de Ropa de Cama Porte Bonheur (3 Piezas con Estampado, 240 x 220 cm, diseño con 42 Hilos algod",B01NH502F9,1,24.31,21,5.11,29.42,Ropa/Calzado,392.5,69.14,461.14,yes,pdfs/20211102_Tax Invoice_408-1503296-3407568.pdf
408-1503296-3407568,2021-11-02,Amazon EU,2,Philips Pae HX606813 ACCESORIO DENTAL,B07B32Q9NK,1,39.07,21,8.2,47.27,Otros,392.5,69.14,461.14,yes,pdfs/20211102_Tax Invoice_408-1503296-3407568.pdf
408-1503296-3407568,2021-11-02,Amazon EU,3,"Manta Sofa, 160 x 200cm Manta de Doble Cara Súper Cálida y Cómoda, Suave y Esponjoso, Antiarrugas y ",B09B3B1FMD,1,32.89,0,0,32.89,Hogar,392.5,69.14,461.14,yes,pdfs/20211102_Tax Invoice_408-1503296-3407568.pdf
408-1503296-3407568,2021-11-02,Amazon EU,4,"Catherine Lansfield - Manta suave (tela de peluche, 150 x 200 cm), color crema",B00F0MNEYM,1,28.5,21,5.99,34.49,Hogar,392.5,69.14,461.14,yes,pdfs/20211102_Tax Invoice_408-1503296-3407568.pdf
408-1503296-3407568,2021-11-02,Amazon EU,5,"Hansleep Batamanta Mujer Hombre con Capucha, Sudadera Manta Sofa Cama - Manta Polar con Mangas y Bol",B097R9XWJP,1,28.99,0,0,28.99,Ropa/Calzado,392.5,69.14,461.14,yes,pdfs/20211102_Tax Invoice_408-1503296-3407568.pdf
408-1503296-3407568,2021-11-02,Amazon EU,6,"Catherine Lansfield: Juego de Funda nórdica para Cama King, Color Plateado",B07TN1ZFCP,1,54.63,20,10.93,65.56,Juegos,392.5,69.14,461.14,yes,pdfs/20211102_Tax Invoice_408-1503296-3407568.pdf
408-1503296-3407568,2021-11-02,Amazon EU,7,"Amazon Basics - Manta de tela sherpa y microvisón, 220 x 240 cm, Marrón topo",B07D4TV2WJ,1,36.39,21,7.64,44.03,Hogar,392.5,69.14,461.14,yes,pdfs/20211102_Tax Invoice_408-1503296-3407568.pdf
408-1503296-3407568,2021-11-02,Amazon EU,8,"Hansleep Batamanta Grande Mujer Hombre con Capucha, Sudadera Manta Sofa Cama - Manta Polar con Manga",B097R8QSDK,1,32.76,19,6.23,38.99,Ropa/Calzado,392.5,69.14,461.14,yes,pdfs/20211102_Tax Invoice_408-1503296-3407568.pdf
408-1503296-3407568,2021-11-02,Amazon EU,9,"ZOLLNER Manta imitación Piel de Pelo Largo, Gris-Blanco, 240x220 cm, Otra Medida",B01N7FZFWR,1,46.27,23,10.64,56.91,Hogar,392.5,69.14,461.14,yes,pdfs/20211102_Tax Invoice_408-1503296-3407568.pdf
408-1503296-3407568,2021-11-02,Amazon EU,10,Alicemall Set Cama 4 Piezas Algodón 1 Funda Nórdica 220 x 240cm 1 Sábana 245 x 270cm y 2 Fundas Almo,B071WM31PZ,1,58.19,23,13.38,71.57,Muebles,392.5,69.14,461.14,yes,pdfs/20211102_Tax Invoice_408-1503296-3407568.pdf
408-1503296-3407568,2021-11-02,Amazon EU,11,"Cidacos Lentejas Extra, 570g",B0026OBWVE,10,1.05,0,1.02,11.02,Alimentación,392.5,69.14,461.14,yes,pdfs/20211102_Tax Invoice_408-1503296-3407568.pdf
408-3943048-4973937,2021-11-02,LOGAN&BRO SL,1,Caldo Casero De Pollo 100% Natural 4L Familiar,B01IU8MJ7K,1,16.34,10,1.63,17.97,Alimentación,16.34,1.63,17.97,yes,pdfs/20211103_Tax Invoice_408-3943048-4973937.pdf
408-4824046-2209904,2021-11-02,ShanXiZhaoShengPeiQiKeJiYouXianGongSi,1,"Cordero Terciopelo La Funda Nórdica, Cuatro Conjuntos De Ropa De Cama, Sólido Color Caliente Enfrent",B081V9CTHZ,1,75.59,0,0,81.58,Ropa/Calzado,75.59,0,81.58,no,
408-6604320-1469157,2021-11-02,Amazon EU,1,"Mitchell Juego de ropa de cama bohemia, 220 x 240 cm, 3 piezas, diseño bohemio indio, mandala, bohem",B082CP8XFC,1,41.64,19,7.91,49.55,Ropa/Calzado,41.64,7.91,49.55,yes,pdfs/20211103_Tax Invoice_408-6604320-1469157.pdf
408-6624813-2989121,2021-11-02,Amazon EU,1,"Damier Ropa de cama de 220 x 240 cm, reversible, 3 piezas, microfibra, funda nórdica con cremallera ",B08R3DYMZ7,1,36.53,19,6.94,43.47,Ropa/Calzado,36.53,6.94,43.47,yes,pdfs/20211103_Tax Invoice_408-6624813-2989121.pdf
408-8481144-6927509,2021-11-02,Cebavital S.L.,1,Sanct Bernhard Aceite de Coco organico - Virgen Extra - 500ml,B00U7UEPYU,2,8.95,0,0,20.89,Alimentación,17.9,0,20.89,no,
402-0124749-0045154,2021-11-01,SHENZHEN JIUYING TECHNOLOGY CO LTD,1,Scottex Original Papel Higiénico - 24 Rollos,B00X9VSZKE,4,5.61,21,4.48,25.8,Bebidas,165.53,31.88,195.17,yes,pdfs/20211102_Tax Invoice_402-0124749-0045154.pdf
402-0124749-0045154,2021-11-01,SHENZHEN JIUYING TECHNOLOGY CO LTD,2,Scottex Original Papel Higiénico - 24 Rollos,B00X9VSZKE,4,5.61,21,4.48,25.8,Bebidas,165.53,31.88,195.17,yes,pdfs/20211102_Tax Invoice_402-0124749-0045154.pdf
402-0124749-0045154,2021-11-01,SHENZHEN JIUYING TECHNOLOGY CO LTD,3,"N&S Carro de plataforma de transporte para cargas pesadas, 350 kg, plegable con una sola mano, para ",B0751DJFLZ,1,120.65,19,22.92,143.57,Alimentación,165.53,31.88,195.17,yes,pdfs/20211102_Tax Invoice_402-0124749-0045154.pdf
402-1964059-5696312,2021-11-01,Supermercados Romero Plaza S.L.,1,Bezoya - Agua Mineral Natural - Pack de 6 x 1'5 L,B00XAOUCEC,6,7.19,21,9.06,52.2,Alimentación,43.14,9.06,52.2,yes,pdfs/20211102_Tax Invoice_402-1964059-5696312.pdf
402-4718814-9593942,2021-11-01,Sendfly Logistics SL,1,Bezoya - Agua Mineral Natural - Pack de 6 x 1'5 L,B00XAOUCEC,3,8.65,0,0,25.95,Alimentación,25.95,0,25.95,no,
402-3930830-2351510,2021-10-31,Supersonido Bilbao S.L.,1,Samsung Soporte de Pared para TV Slim-Fit [2021],B09443SNT8,1,78.51,21,16.49,89,Alimentación,78.51,16.49,89,yes,pdfs/20211102_Tax Invoice_402-3930830-2351510.pdf
402-0017522-9636355,2021-10-29,JABIRU WEB SL,1,"Cecotec Microondas ProClean 5020 Mirror. 700 W, Capacidad 20 L, Revestimiento Ready2Clean para mejor",B07HC83H94,1,88.43,21,18.57,107,Cocina,88.43,18.57,107,yes,pdfs/20211029_Tax Invoice_402-0017522-9636355.pdf
402-3208245-8116321,2021-10-29,Amazon EU,1,lionto by dibea Cama perros cojín perros cesta perros con cojín tamaño (XL) 90x70 cm beige/marrón,B01M5LDLZT,1,27.23,21,5.72,32.95,Mascotas,593.93,120.11,714.04,yes,pdfs/20211029_Tax Invoice_402-3208245-8116321.pdf
402-3208245-8116321,2021-10-29,Amazon EU,2,"Dibea DB001, Cama para Perros (en Tejido Oxford) (110x80x23 cm, Dimensiones Exteriores, marrón/Beige",B014R0083W,1,37.15,21,7.8,44.95,Mascotas,593.93,120.11,714.04,yes,pdfs/20211029_Tax Invoice_402-3208245-8116321.pdf
402-3208245-8116321,2021-10-29,Amazon EU,3,Docatgo Grupo de Juguetes para Perros Durable Masticable Cuerda Soledad Grupo de Juguete para Perrit,B07QXRZ2Y2,1,21.99,0,0,21.99,Alimentación,593.93,120.11,714.04,yes,pdfs/20211029_Tax Invoice_402-3208245-8116321.pdf
402-3208245-8116321,2021-10-29,Amazon EU,4,"SEVERIN Hervidor Digital de Té/Agua Deluxe, con Regulador de Temperatura, Para 1,7 L de Agua/1,5 L d",B01NC2S2BD,1,74.3,21,15.6,89.9,Cocina,593.93,120.11,714.04,yes,pdfs/20211029_Tax Invoice_402-3208245-8116321.pdf
402-3208245-8116321,2021-10-29,Amazon EU,5,Amazon Basics - Bolsas para excrementos de perro con dispensador y clip para correa (300 bolsas),B00NABTC8M,1,8.79,21,1.85,10.64,Hogar,593.93,120.11,714.04,yes,pdfs/20211029_Tax Invoice_402-3208245-8116321.pdf
402-3208245-8116321,2021-10-29,Amazon EU,6,"Tayg EcoTayg 120 - Contenedor de residuos con pedal, Verde, 120 l, 60 x 56.8 x 88.6 cm",B00SP8ZPUY,1,34.79,21,7.31,42.1,Limpieza,593.93,120.11,714.04,yes,pdfs/20211029_Tax Invoice_402-3208245-8116321.pdf
402-3208245-8116321,2021-10-29,Amazon EU,7,Migosset Comedero Elevado Premium para Perro Gato Mascota Doble Bol de Acero Inoxidable con 2 Bols E,B08H58BZ8F,1,41.28,21,8.67,49.95,Cocina,593.93,120.11,714.04,yes,pdfs/20211029_Tax Invoice_402-3208245-8116321.pdf
402-3208245-8116321,2021-10-29,Amazon EU,8,Sage Appliances Nespresso Sage SNE800 the Creatista Plus de acero inoxidable cepillado,B07KR5MPWK,1,348.4,21,73.16,421.56,Bebidas,593.93,120.11,714.04,yes,pdfs/20211029_Tax Invoice_402-3208245-8116321.pdf
402-3524548-7270701,2021-10-29,Santiago Sáez Palacios,1,"Cubo de metal de tungsteno de 50,8 mm, 2476 gramos, 99,95% grabado, tabla periódica",B07WNT65JH,1,574.38,21,122.51,705.9,Tecnología,574.38,122.51,705.9,yes,pdfs/20211103_Tax Invoice_402-3524548-7270701.pdf
402-3814418-0547552,2021-10-29,ENJOY SHOPPING S.L,1,Bezoya - Agua Mineral Natural - Pack de 6 x 1'5 L,B00XAOUCEC,10,7.23,21,15.2,87.5,Alimentación,72.3,15.2,87.5,yes,pdfs/20211029_Tax Invoice_402-3814418-0547552.pdf
402-7289218-8923527,2021-10-29,LOGAN&BRO SL,1,Caldo Casero De Pollo 100% Natural 4L Familiar,B01IU8MJ7K,10,16.34,10,18,189.7,Alimentación,163.4,18,189.7,yes,pdfs/20211030_Tax Invoice_402-7289218-8923527.pdf
402-0577075-9757904,2021-02-05,KAPI Michal Staskiewicz,1,"Champú Hair Jazz de 250 ml, aumenta la velocidad del crecimiento del cabello hasta 3 veces",B078TNF87G,3,49.9,0,0,149.7,Belleza,149.7,0,149.7,no,
